Ticker,Year,Total Liabilities,Total Equity,Long-Term Debt,Net Income,Operating Income,Profit Margin,Total Revenue,Debt_to_Equity,Debt_to_Revenue,Debt_Group
K,2015,13137000000.0,2128000000.0,5289000000.0,614000000.0,1091000000.0,5.0,13525000000.0,6.173402255639098,0.3910536044362292,High Debt
COF,2013,255301000000.0,41632000000.0,0.0,4121000000.0,0.0,17.0,24176000000.0,6.132326095311299,0.0,High Debt
COF,2015,286764000000.0,47284000000.0,0.0,4050000000.0,0.0,16.0,25038000000.0,6.064715337111919,0.0,High Debt
VZ,2013,235262000000.0,38836000000.0,89658000000.0,11497000000.0,31968000000.0,10.0,120550000000.0,6.057832938510661,0.7437411862297801,High Debt
CFG,2015,118562000000.0,19646000000.0,485000000.0,840000000.0,0.0,16.0,5276000000.0,6.034918049475721,0.09192570128885519,High Debt
UNM,2015,51925800000.0,8663900000.0,3242900000.0,867100000.0,1238300000.0,8.0,10731300000.0,5.993351723819527,0.3021907876958057,High Debt
AIV,2012,5485955000.0,915425000.0,0.0,132456000.0,179016000.0,14.0,958511000.0,5.992795695988202,0.0,High Debt
ZTS,2013,5618000000.0,940000000.0,3691000000.0,504000000.0,794000000.0,11.0,4561000000.0,5.976595744680851,0.8092523569392677,High Debt
CFG,2014,113589000000.0,19268000000.0,612000000.0,865000000.0,0.0,16.0,5342000000.0,5.895214864023251,0.11456383377012355,High Debt
UNM,2013,50744500000.0,8659100000.0,2612000000.0,847000000.0,1220000000.0,8.0,10368600000.0,5.8602510653532125,0.25191443396408386,High Debt
SPG,2015,26179209000.0,4471464000.0,22502173000.0,2139375000.0,2668873000.0,41.0,5266103000.0,5.854728786813446,4.2730218151828785,High Debt
COF,2014,263114000000.0,45053000000.0,0.0,4428000000.0,0.0,19.0,23869000000.0,5.840099438439172,0.0,High Debt
SEE,2014,6790400000.0,1162800000.0,4282000000.0,155600000.0,653600000.0,2.0,7750500000.0,5.83969728242174,0.5524804851299916,High Debt
CPB,2013,7106000000.0,1217000000.0,2544000000.0,458000000.0,1080000000.0,6.0,8052000000.0,5.838948233360723,0.31594634873323396,High Debt
VZ,2012,192065000000.0,33157000000.0,47618000000.0,875000000.0,13160000000.0,1.0,115846000000.0,5.792592815996622,0.41104569859986534,High Debt
DE,2014,52273800000.0,9062600000.0,24380700000.0,3161700000.0,5461400000.0,9.0,36066900000.0,5.768079800498753,0.6759854603528443,High Debt
HD,2015,36233000000.0,6316000000.0,20888000000.0,7009000000.0,11774000000.0,8.0,88519000000.0,5.736700443318556,0.23597193822795107,High Debt
BLL,2012,6392500000.0,1114600000.0,3085300000.0,396300000.0,790500000.0,5.0,8735700000.0,5.735241342185537,0.3531829160799936,High Debt
MCK,2015,45869000000.0,8001000000.0,8180000000.0,1476000000.0,2968000000.0,1.0,179045000000.0,5.732908386451694,0.045686838504286634,High Debt
WU,2015,8054000000.0,1404900000.0,0.0,837800000.0,1109400000.0,15.0,5483700000.0,5.73279236956367,0.0,High Debt
WLTW,2013,12585000000.0,2215000000.0,2311000000.0,365000000.0,663000000.0,10.0,3655000000.0,5.681715575620768,0.6322845417236662,High Debt
AFL,2015,100588000000.0,17708000000.0,5952000000.0,2533000000.0,3862000000.0,12.0,20872000000.0,5.680370454032076,0.2851667305481027,High Debt
SYF,2015,71531000000.0,12604000000.0,0.0,2214000000.0,0.0,16.0,13620000000.0,5.675261821643923,0.0,High Debt
SHW,2015,4923945000.0,867910000.0,1920196000.0,1053849000.0,1615440000.0,9.0,11339304000.0,5.673335944971253,0.1693398466078694,High Debt
AIZ,2015,25512435000.0,4523967000.0,1391801000.0,141555000.0,201181000.0,1.0,10325494000.0,5.639394584443255,0.13479267916866738,High Debt
MJN,2014,3189500000.0,574300000.0,1492800000.0,719800000.0,976000000.0,16.0,4409300000.0,5.5537175692146965,0.33855714058920916,High Debt
AFL,2014,101420000000.0,18347000000.0,7475000000.0,2951000000.0,4491000000.0,13.0,22728000000.0,5.527879217310732,0.3288894755367828,High Debt
ABBV,2013,24706000000.0,4492000000.0,14292000000.0,4128000000.0,5664000000.0,22.0,18790000000.0,5.5,0.7606173496540714,High Debt
SEE,2013,7761100000.0,1414900000.0,4116400000.0,125800000.0,604600000.0,2.0,7690800000.0,5.485263976252739,0.535236906433661,High Debt
IPG,1215,10619600000.0,1965500000.0,1610300000.0,454600000.0,871900000.0,6.0,7613800000.0,5.403001780717375,0.21149754393338413,High Debt
IRM,2013,5611767000.0,1041238000.0,4119139000.0,96462000.0,489247000.0,3.0,3024623000.0,5.389514212888888,1.3618685700664181,High Debt
BLL,2013,6595800000.0,1224600000.0,3182500000.0,406800000.0,795400000.0,5.0,8468100000.0,5.38608525232729,0.3758222033277831,High Debt
MCK,2016,47639000000.0,8924000000.0,6535000000.0,2258000000.0,3545000000.0,1.0,190884000000.0,5.338301210219632,0.03423545189748748,High Debt
IBM,2012,100353000000.0,18860000000.0,24088000000.0,16604000000.0,22156000000.0,16.0,102874000000.0,5.320943796394486,0.23415051422128041,High Debt
K,2012,12765000000.0,2404000000.0,6082000000.0,961000000.0,1562000000.0,7.0,14197000000.0,5.309900166389351,0.42840036627456507,High Debt
AIV,2013,5111956000.0,967457000.0,0.0,207290000.0,249019000.0,21.0,974053000.0,5.283910292653833,0.0,High Debt
VIAB,2015,18605000000.0,3538000000.0,12267000000.0,1922000000.0,3112000000.0,14.0,13268000000.0,5.258620689655173,0.924555321073259,High Debt
BA,2013,77788000000.0,14875000000.0,8072000000.0,4585000000.0,6562000000.0,5.0,86623000000.0,5.229445378151261,0.09318541265021991,High Debt
VIAB,2014,19328000000.0,3719000000.0,12681000000.0,2391000000.0,4082000000.0,17.0,13783000000.0,5.197095993546652,0.9200464340129144,High Debt
OMC,2013,18516300000.0,3582400000.0,4033400000.0,991100000.0,1825300000.0,7.0,14584500000.0,5.168685797230907,0.27655387568994483,High Debt
ALL,2012,106367000000.0,20580000000.0,6057000000.0,2306000000.0,3288000000.0,7.0,33315000000.0,5.16846452866861,0.18180999549752364,High Debt
CNP,2015,17873000000.0,3461000000.0,7901000000.0,-692000000.0,933000000.0,9.0,7386000000.0,5.1641144177983245,1.069726509612781,High Debt
AIZ,2013,24881210000.0,4833479000.0,1821828000.0,488907000.0,789699000.0,5.0,9047657000.0,5.147681411256778,0.20135909219370274,High Debt
DAL,2014,45192000000.0,8813000000.0,8477000000.0,659000000.0,2206000000.0,2.0,40362000000.0,5.127879269261318,0.21002428026361428,High Debt
CL,2012,11205000000.0,2189000000.0,4926000000.0,2472000000.0,3889000000.0,14.0,17085000000.0,5.118775696665144,0.28832309043020193,High Debt
AIZ,2014,26381159000.0,5181307000.0,1403329000.0,470907000.0,744137000.0,5.0,10381653000.0,5.091603141832746,0.1351739458061255,High Debt
MCK,2014,43237000000.0,8522000000.0,8929000000.0,1263000000.0,2439000000.0,1.0,137392000000.0,5.073574278338418,0.06498922790264353,High Debt
CL,2013,11680000000.0,2305000000.0,4749000000.0,2241000000.0,3556000000.0,13.0,17420000000.0,5.0672451193058565,0.27261768082663607,High Debt
IPG,2014,10620300000.0,2116300000.0,1612900000.0,477100000.0,788400000.0,6.0,7537100000.0,5.018333884609932,0.2139947725252418,High Debt
PBCT,2012,25285600000.0,5038800000.0,0.0,245300000.0,0.0,18.0,1355300000.0,5.018178931491625,0.0,High Debt
WYN,2013,8118000000.0,1623000000.0,4608000000.0,432000000.0,910000000.0,9.0,5009000000.0,5.00184842883549,0.919944100618886,High Debt
FCX,2015,38749000000.0,7828000000.0,19779000000.0,-12156000000.0,-13382000000.0,77.0,15877000000.0,4.950051098620337,1.2457643131573974,High Debt
KR,2012,20427000000.0,4207000000.0,6145000000.0,1497000000.0,2764000000.0,2.0,96619000000.0,4.8554789636320415,0.06360032705782506,High Debt
CPB,2015,6696000000.0,1381000000.0,2539000000.0,666000000.0,1054000000.0,8.0,8082000000.0,4.848660391020999,0.3141549121504578,High Debt
IPG,2013,10689800000.0,2215200000.0,1129800000.0,267900000.0,598300000.0,4.0,7122300000.0,4.825659082701336,0.15862853291773724,High Debt
SPG,2014,24439153000.0,5093177000.0,20852993000.0,1651526000.0,2385342000.0,34.0,4870818000.0,4.79841030460948,4.281209644868685,High Debt
DE,2013,49255500000.0,10265800000.0,21577700000.0,3537300000.0,6224700000.0,9.0,37795400000.0,4.798018663913187,0.5709080999275044,High Debt
PEP,2015,57599000000.0,12068000000.0,29213000000.0,5452000000.0,8353000000.0,9.0,63056000000.0,4.772870401060656,0.46328660238518143,High Debt
ALL,2013,102040000000.0,21480000000.0,6201000000.0,2280000000.0,4084000000.0,7.0,34507000000.0,4.750465549348231,0.17970266902367635,High Debt
WMB,2014,41678000000.0,8777000000.0,20780000000.0,2114000000.0,1569000000.0,28.0,7637000000.0,4.74854733963769,2.7209637292130417,High Debt
KMI,2013,62092000000.0,13093000000.0,33887000000.0,1193000000.0,3990000000.0,8.0,14070000000.0,4.742381425189032,2.408457711442786,High Debt
AMT,2013,16749500000.0,3534165000.0,14408146000.0,551333000.0,1214305000.0,16.0,3361407000.0,4.739309002267863,4.286343784016633,High Debt
SHW,2014,4709582000.0,996470000.0,1122715000.0,865887000.0,1304036000.0,8.0,11129533000.0,4.726265717984485,0.10087709879650836,High Debt
SPG,2013,27475168000.0,5849406000.0,22669917000.0,1551590000.0,2188669000.0,34.0,4543849000.0,4.697086849502326,4.9891440054456035,High Debt
KR,2014,25085000000.0,5412000000.0,9723000000.0,1728000000.0,3137000000.0,2.0,108465000000.0,4.635070214338507,0.08964181994191675,High Debt
IP,2014,23569000000.0,5115000000.0,10681000000.0,555000000.0,1517000000.0,2.0,23617000000.0,4.6078201368523946,0.45225896599906845,High Debt
AIG,2012,450631000000.0,98002000000.0,48500000000.0,3438000000.0,2891000000.0,5.0,71214000000.0,4.598181669761842,0.6810458617687534,High Debt
UPS,2013,29738000000.0,6474000000.0,10824000000.0,4372000000.0,7034000000.0,8.0,55438000000.0,4.593450725980847,0.1952451387135178,High Debt
WMB,2013,22278000000.0,4864000000.0,11353000000.0,430000000.0,1375000000.0,6.0,6860000000.0,4.580180921052632,1.6549562682215744,High Debt
IPG,2012,11073300000.0,2420600000.0,2060800000.0,446700000.0,678300000.0,6.0,6956200000.0,4.57460960092539,0.2962537017337052,High Debt
AIG,2015,407285000000.0,89658000000.0,29350000000.0,2196000000.0,3281000000.0,4.0,58327000000.0,4.542650962546566,0.5031974900132015,High Debt
IBM,2013,103431000000.0,22792000000.0,32856000000.0,16483000000.0,20312000000.0,17.0,98367000000.0,4.538039663039663,0.3340144560675836,High Debt
IRM,2012,5208368000.0,1149971000.0,3732116000.0,170922000.0,555466000.0,6.0,3003955000.0,4.529129865013988,1.242400768320431,High Debt
SPG,2012,26676003000.0,5910603000.0,23113007000.0,1719632000.0,2006229000.0,40.0,4256157000.0,4.51324560285981,5.430487409181569,High Debt
R,2015,8965469000.0,1987111000.0,4868097000.0,304768000.0,509640000.0,5.0,6571893000.0,4.5118108651202675,0.7407450182162126,High Debt
CI,2012,43965000000.0,9769000000.0,5187000000.0,1623000000.0,2477000000.0,6.0,29119000000.0,4.5004606408025385,0.17813111714001167,High Debt
CCI,2012,13149963000.0,2938746000.0,10923186000.0,188584000.0,834681000.0,8.0,2432680000.0,4.474685120796421,4.4901861321669925,High Debt
KR,2013,23897000000.0,5384000000.0,9653000000.0,1519000000.0,2725000000.0,2.0,98375000000.0,4.438521545319465,0.09812452350698857,High Debt
K,2014,12364000000.0,2789000000.0,5935000000.0,632000000.0,1024000000.0,4.0,14580000000.0,4.433130154177125,0.4070644718792867,High Debt
HOG,2015,8151513000.0,1839654000.0,4845388000.0,752207000.0,1155695000.0,13.0,5995402000.0,4.431003329974006,0.808184005009172,High Debt
R,2013,8031784000.0,1819087000.0,4694335000.0,218341000.0,353333000.0,3.0,6638774000.0,4.415283051332894,0.7071087221827403,High Debt
AIG,2013,440859000000.0,100470000000.0,41693000000.0,9085000000.0,9368000000.0,13.0,68874000000.0,4.387966557181248,0.6053518018410431,High Debt
YUM,2014,6787000000.0,1547000000.0,3077000000.0,1051000000.0,1557000000.0,8.0,13279000000.0,4.387201034259858,0.2317192559680699,High Debt
AMT,2014,17310005000.0,3953560000.0,13642955000.0,824910000.0,1486922000.0,20.0,4100048000.0,4.378333704307004,3.327511043773146,High Debt
HSY,2015,4346374000.0,997997000.0,1557091000.0,512951000.0,1037759000.0,7.0,7386626000.0,4.355097259811402,0.21079867858478282,High Debt
MCD,2015,30850800000.0,7087900000.0,24122100000.0,4529300000.0,7145500000.0,18.0,25413000000.0,4.352600911412407,0.9492031637350962,High Debt
DLPH,2015,9723000000.0,2250000000.0,3956000000.0,1450000000.0,1723000000.0,10.0,15165000000.0,4.3213333333333335,0.2608638311902407,High Debt
CNP,2012,18570000000.0,4301000000.0,8357000000.0,417000000.0,1038000000.0,6.0,7452000000.0,4.317600558009765,1.1214439076757918,High Debt
CAT,2015,63533000000.0,14809000000.0,25169000000.0,2512000000.0,3785000000.0,5.0,47011000000.0,4.290161388344925,0.5353853353470465,High Debt
VIAB,2016,18231000000.0,4277000000.0,11896000000.0,1438000000.0,2526000000.0,12.0,12488000000.0,4.262567220014028,0.9525944907110826,High Debt
ALL,2015,84631000000.0,20025000000.0,5124000000.0,2171000000.0,3279000000.0,6.0,35653000000.0,4.226267166042447,0.1437186211539001,High Debt
CMS,2014,15478000000.0,3670000000.0,8139000000.0,492000000.0,1152000000.0,7.0,7179000000.0,4.217438692098093,1.133723359799415,High Debt
CAH,2016,27568000000.0,6554000000.0,4952000000.0,1427000000.0,2459000000.0,1.0,121546000000.0,4.206286237412267,0.04074177677587086,High Debt
CI,2014,45096000000.0,10774000000.0,5126000000.0,2102000000.0,3304000000.0,6.0,34914000000.0,4.1856320772229445,0.14681789540012602,High Debt
STX,2016,6659000000.0,1593000000.0,4130000000.0,248000000.0,445000000.0,2.0,11160000000.0,4.180163214061519,0.37007168458781364,High Debt
CMS,2015,16324000000.0,3938000000.0,8518000000.0,537000000.0,1163000000.0,8.0,6456000000.0,4.145251396648045,1.3193928128872368,High Debt
FTR,2014,15152000000.0,3658000000.0,9393000000.0,133000000.0,820000000.0,3.0,4772000000.0,4.14215418261345,1.9683570829840737,High Debt
CI,2013,43769000000.0,10567000000.0,5247000000.0,1476000000.0,2176000000.0,5.0,32380000000.0,4.142045992239993,0.16204447189623225,High Debt
CPB,2016,6312000000.0,1525000000.0,2314000000.0,563000000.0,960000000.0,7.0,7961000000.0,4.139016393442623,0.29066700163296066,High Debt
WMB,2012,19575000000.0,4752000000.0,10735000000.0,859000000.0,1612000000.0,11.0,7486000000.0,4.119318181818182,1.4340101522842639,High Debt
CNP,2014,18652000000.0,4548000000.0,8009000000.0,611000000.0,935000000.0,7.0,9226000000.0,4.101143359718558,0.8680901799262952,High Debt
IP,2012,25849000000.0,6304000000.0,11732000000.0,794000000.0,1724000000.0,4.0,21852000000.0,4.100412436548224,0.5368844956983343,High Debt
LUK,2014,42196750000.0,10302158000.0,8527929000.0,199025000.0,-444719000.0,2.0,10681897000.0,4.095913691092682,0.7983534198092342,High Debt
AMZN,2014,43764000000.0,10741000000.0,8265000000.0,-241000000.0,178000000.0,0.0,88988000000.0,4.074480960804395,0.09287769137411786,High Debt
CBG,2012,6270331000.0,1539211000.0,2543707000.0,315555000.0,585081000.0,5.0,6514099000.0,4.073730632122562,0.39049253012580865,High Debt
CAT,2014,67935000000.0,16746000000.0,27784000000.0,2452000000.0,3314000000.0,4.0,55184000000.0,4.056789681117879,0.5034792693534358,High Debt
EXPE,2014,7236271000.0,1784267000.0,1746787000.0,398097000.0,517764000.0,7.0,5763485000.0,4.055598741668147,0.3030782590741539,High Debt
CNP,2013,17541000000.0,4329000000.0,7817000000.0,311000000.0,1010000000.0,4.0,8106000000.0,4.051975051975052,0.964347396989884,High Debt
SE,2014,26397000000.0,6526000000.0,12892000000.0,196000000.0,1433000000.0,4.0,5234000000.0,4.044897333741956,2.4631257164692397,High Debt
CMS,2013,13925000000.0,3454000000.0,7239000000.0,465000000.0,1142000000.0,7.0,6566000000.0,4.031557614360162,1.102497715504112,High Debt
XL,2015,47005859000.0,11677079000.0,4762697000.0,1201560000.0,909031000.0,13.0,9308926000.0,4.02548094433548,0.5116269051875587,High Debt
ZTS,2014,5277000000.0,1311000000.0,3681000000.0,583000000.0,944000000.0,12.0,4785000000.0,4.025171624713959,0.7692789968652037,High Debt
CPB,2014,6498000000.0,1615000000.0,2244000000.0,866000000.0,1267000000.0,10.0,8268000000.0,4.023529411764706,0.2714078374455733,High Debt
GM,2014,142044000000.0,35457000000.0,31721000000.0,3949000000.0,1530000000.0,3.0,155929000000.0,4.006091885946358,0.20343233138159034,High Debt
GT,2014,14434000000.0,3610000000.0,6216000000.0,2452000000.0,1417000000.0,14.0,18138000000.0,3.998337950138504,0.34270592127026134,High Debt
KMX,2016,11576790000.0,2904786000.0,10342323000.0,623428000.0,1058861000.0,4.0,15149675000.0,3.985419235702733,0.6826762290280155,High Debt
KR,2015,27077000000.0,6820000000.0,9709000000.0,2039000000.0,3576000000.0,2.0,109830000000.0,3.970234604105572,0.08840025493945187,High Debt
AIV,2014,4869293000.0,1227735000.0,0.0,309249000.0,262350000.0,31.0,984363000.0,3.966078184624532,0.0,High Debt
MCK,2013,27716000000.0,7070000000.0,4521000000.0,1338000000.0,2347000000.0,1.0,122196000000.0,3.92022630834512,0.03699793773936954,High Debt
WYN,2012,7533000000.0,1930000000.0,4018000000.0,400000000.0,852000000.0,9.0,4534000000.0,3.9031088082901553,0.886193206881341,High Debt
DAL,2015,42284000000.0,10850000000.0,6766000000.0,4526000000.0,7802000000.0,11.0,40704000000.0,3.8971428571428572,0.1662244496855346,High Debt
TMK,2015,15797661000.0,4055552000.0,1233862000.0,527100000.0,766187000.0,14.0,3766065000.0,3.8953170863053908,0.32762631553093213,High Debt
GM,2015,154467000000.0,39871000000.0,43549000000.0,9687000000.0,4897000000.0,6.0,152356000000.0,3.8741691956559907,0.28583711832812625,High Debt
ALL,2014,86175000000.0,22304000000.0,5140000000.0,2850000000.0,4310000000.0,8.0,35239000000.0,3.863656743185079,0.14586111978205965,High Debt
MYL,2014,12564600000.0,3255900000.0,5699900000.0,929400000.0,1352600000.0,12.0,7719600000.0,3.8590251543352068,0.7383672729156951,High Debt
M,2015,16326000000.0,4250000000.0,6995000000.0,1072000000.0,2039000000.0,4.0,27079000000.0,3.8414117647058825,0.2583182539975627,High Debt
AMZN,2015,51363000000.0,13384000000.0,8227000000.0,596000000.0,2233000000.0,1.0,107006000000.0,3.8376419605499104,0.07688353924079024,High Debt
FTR,2015,21470000000.0,5614000000.0,15508000000.0,-196000000.0,745000000.0,4.0,5576000000.0,3.824367652297827,2.7812051649928264,High Debt
ETR,2015,35390890000.0,9256791000.0,13138557000.0,-156734000.0,-299165000.0,1.0,11513251000.0,3.823235287477053,1.1411682938207461,High Debt
AIG,2014,408683000000.0,106898000000.0,31217000000.0,7529000000.0,10501000000.0,12.0,64406000000.0,3.823111751389175,0.48469086731049904,High Debt
CAH,2015,23886000000.0,6256000000.0,5211000000.0,1215000000.0,2161000000.0,1.0,102531000000.0,3.8180946291560103,0.05082365333411359,High Debt
TMK,2013,14415402000.0,3776342000.0,1219935000.0,528472000.0,755315000.0,15.0,3494253000.0,3.817292501579571,0.34912612223556794,High Debt
SYY,2016,13242196000.0,3479608000.0,7336930000.0,949622000.0,1850500000.0,2.0,50366919000.0,3.805657418881667,0.145669620966889,High Debt
R,2013,7207068000.0,1896714000.0,3929987000.0,237871000.0,397931000.0,4.0,6419285000.0,3.7997652782654634,0.6122156906882932,High Debt
CI,2015,45053000000.0,12035000000.0,5169000000.0,2094000000.0,3327000000.0,6.0,37876000000.0,3.743498130452846,0.13647164431302145,High Debt
LUK,2013,37639319000.0,10102462000.0,8180865000.0,362193000.0,-382460000.0,4.0,9531778000.0,3.7257570481334152,0.8582727168005801,High Debt
EIX,2012,34962000000.0,9432000000.0,9231000000.0,-92000000.0,2285000000.0,1.0,11862000000.0,3.7067430025445294,0.778199291856348,High Debt
D,2014,42772000000.0,11555000000.0,21805000000.0,1310000000.0,2721000000.0,11.0,12436000000.0,3.701601038511467,1.7533772917336765,High Debt
EIX,2012,36708000000.0,9938000000.0,9825000000.0,1015000000.0,1715000000.0,8.0,12581000000.0,3.693700945864359,0.7809395119624831,High Debt
SPGI,2013,4760000000.0,1301000000.0,799000000.0,1376000000.0,1358000000.0,29.0,4702000000.0,3.6587240584166025,0.16992769034453425,High Debt
ETR,2012,33911413000.0,9291089000.0,11954859000.0,868363000.0,1301181000.0,8.0,10302079000.0,3.649885713074108,1.1604316953888627,High Debt
D,2015,46133000000.0,12664000000.0,23616000000.0,1899000000.0,3536000000.0,16.0,11683000000.0,3.6428458622867974,2.0213986133698536,High Debt
